"","x"
"120","1238_3"
"121","1242_1"
"122","1242_2"
"123","1242_3"
"124","1258_1"
"125","1258_2"
"126","1258_3"
"127","1259_1"
"128","1259_2"
"129","1259_3"
"130","2269_1"
"131","2269_2"
"132","2269_3"
"133","2114_1"
"134","2114_2"
"135","2114_3"
"136","2125_1"
"137","2125_2"
"138","2125_3"
"139","2258_1"
"140","2258_2"
"141","2258_3"
"142","1271_1"
"143","1271_2"
"144","1271_3"
"145","1278_1"
"146","1278_2"
"147","1278_3"
"148","2096_1"
"149","2096_2"
"150","2096_3"
"151","2095_1"
"152","2095_2"
"153","2095_3"
"154","2129_1"
"155","2129_2"
"156","2129_3"
"157","1286_1"
"158","1286_2"
"159","1286_3"
"160","1292_1"
"161","1292_2"
"162","1292_3"
"163","2079_1"
"164","2079_2"
"165","2079_3"
"166","1318_1"
"167","1318_2"
"168","1318_3"
"169","2295_1"
"170","2295_2"
"171","2295_3"
"172","1320_1"
"173","1320_2"
"174","1320_3"
"175","1013_1"
"176","1013_2"
"177","1013_3"
"178","1014_1"
"179","1014_2"
"180","1014_3"
"181","1015_1"
"182","1015_2"
"183","1015_3"
"184","2280_1"
"185","2280_2"
"186","2280_3"
"187","2304_1"
"188","2304_2"
"189","2304_3"
"190","2251_1"
"191","2251_2"
"192","2251_3"
"193","2113_1"
"194","2113_2"
"195","2113_3"
"196","2184_1"
"197","2184_2"
"198","2184_3"
"199","2178_1"
"200","2178_2"
"201","2178_3"
"202","2094_1"
"203","2094_2"
"204","2094_3"
"205","1063_1"
"206","1063_2"
"207","1063_3"
"208","1066_1"
"209","1066_2"
"210","1066_3"
"211","1067_1"
"212","1067_2"
"213","1067_3"
"214","1072_1"
"215","1072_2"
"216","1072_3"
"217","1082_1"
"218","1082_2"
"219","1082_3"
"220","1087_1"
"221","1087_2"
"222","1087_3"
"223","2021_1"
"224","2021_2"
"225","2021_3"
"226","2226_1"
"227","2226_2"
"228","2226_3"
"229","2238_1"
"230","2238_2"
"231","2238_3"
"232","1135_1"
"233","1135_2"
"234","1135_3"
"235","1140_1"
"236","1140_2"
"237","1140_3"
"238","1150_1"
"239","1150_2"
"240","1150_3"
"241","2105_1"
"242","2105_2"
"243","2105_3"
"244","2270_1"
"245","2270_2"
"246","2270_3"
"247","2197_1"
"248","2197_2"
"249","2197_3"
"250","1181_1"
"251","1181_2"
"252","1181_3"
"253","2072_1"
"254","2072_2"
"255","2072_3"
"256","1187_1"
"257","1187_2"
"258","1187_3"
"259","2287_1"
"260","2287_2"
"261","2287_3"
"262","1193_1"
"263","1193_2"
"264","1193_3"
"265","2169_1"
"266","2169_2"
"267","2169_3"
"268","2193_1"
"269","2193_2"
"270","2193_3"
"271","1201_1"
"272","1201_2"
"273","1201_3"
"274","2291_1"
"275","2291_2"
"276","2291_3"
"277","2243_1"
"278","2243_2"
"279","2243_3"
"280","2018_1"
"281","2018_2"
"282","2018_3"
"283","2137_1"
"284","2137_2"
"285","2137_3"
"286","1223_1"
"287","1223_2"
"288","1223_3"
"289","1232_1"
"290","1232_2"
"291","1232_3"
"292","2276_1"
"293","2276_2"
"294","2276_3"
"295","2132_1"
"296","2132_2"
"297","2132_3"
"298","2274_1"
"299","2274_2"
"300","2274_3"
"301","2176_1"
"302","2176_2"
"303","2176_3"
"304","1263_1"
"305","1263_2"
"306","1263_3"
"307","1265_1"
"308","1265_2"
"309","1265_3"
"310","1266_1"
"311","1266_2"
"312","1266_3"
"313","1270_1"
"314","1270_2"
"315","1270_3"
"316","2216_1"
"317","2216_2"
"318","2216_3"
"319","2168_1"
"320","2168_2"
"321","2168_3"
"322","1280_1"
"323","1280_2"
"324","1280_3"
"325","1281_1"
"326","1281_2"
"327","1281_3"
"328","1282_1"
"329","1282_2"
"330","1282_3"
"331","2191_1"
"332","2191_2"
"333","2191_3"
"334","2116_1"
"335","2116_2"
"336","2116_3"
"337","1302_1"
"338","1302_2"
"339","1302_3"
"340","2097_1"
"341","2097_2"
"342","2097_3"
"343","1319_1"
"344","1319_2"
"345","1319_3"
"346","2076_1"
"347","2076_2"
"348","2076_3"
