"","x"
"250","1210_1"
"251","1210_2"
"252","1210_3"
"253","2182_1"
"254","2182_2"
"255","2182_3"
"256","2303_1"
"257","2303_2"
"258","2303_3"
"259","1220_1"
"260","1220_2"
"261","1220_3"
"262","2102_1"
"263","2102_2"
"264","2102_3"
"265","2293_1"
"266","2293_2"
"267","2293_3"
"268","2040_1"
"269","2040_2"
"270","2040_3"
"271","1243_1"
"272","1243_2"
"273","1243_3"
"274","2215_1"
"275","2215_2"
"276","2215_3"
"277","1263_1"
"278","1263_2"
"279","1263_3"
"280","1264_1"
"281","1264_2"
"282","1264_3"
"283","1265_1"
"284","1265_2"
"285","1265_3"
"286","1273_1"
"287","1273_2"
"288","1273_3"
"289","1282_1"
"290","1282_2"
"291","1282_3"
"292","2144_1"
"293","2144_2"
"294","2144_3"
"295","1296_1"
"296","1296_2"
"297","1296_3"
"298","1300_1"
"299","1300_2"
"300","1300_3"
"301","2305_1"
"302","2305_2"
"303","2305_3"
"304","1313_1"
"305","1313_2"
"306","1313_3"
"307","1314_1"
"308","1314_2"
"309","1314_3"
"310","2319_1"
"311","2319_2"
"312","2319_3"
